1	4080	196	100001	255

 #Bush_1
1	32	180	200061
1	32	164	200061
1	33	148	200062
1	48	180	200063
1	48	164	200064
1	48	148	200065
1	49	132	200062
1	64	180	200063
1	64	164	200065
1	64	148	200066
1	64	132	200067
1	80	180	200063
1	80	164	200063
1	81	148	200062
1	96	180	200064
1	96	164	200066
1	96	148	200067
1	112	180	200065
1	112	164	200061
1	112	148	200062
1	128	180	200063
1	128	164	200064
1	127	148	200067
1	144	180	200066
1	144	164	200067

 #Grass
1	192	180	200071
1	208	180	200071
1	224	180	200071
 
 #PinkBlock
1	272	180	200012
1	272	164	200012
1	272	148	300011
1	288	180	200015
1	288	164	200015
1	288	148	300014
1	304	180	200018
1	304	164	200018
1	304	148	300017
 
 #BlueBlock
1	304	132	200022
1	304	116	300021
1	320	180	200025
1	320	164	200025
1	320	148	200025
1	320	132	200025
1	320	116	300024
1	336	180	200028
1	336	164	200028
1	336	148	200028
1	336	132	200028
1	336	116	300027

 #Shadow
1	320	180	200084
1	320	164	200084
1	320	148	200085
1	352	180	200084
1	352	164	200084
1	352	148	200084
1	352	132	200084
1	352	116	200085

 #Sewer
1	400	180	100093
1	400	164	100093
1	400	148	100093
1	400	132	100091
1	416	180	100094
1	416	164	100094
1	416	148	100094
1	416	132	100092

 #FourBlock
1	464	180	200032
1	464	164	200032
1	464	148	300031
1	480	180	200035
1	480	164	200035
1	480	148	300034
1	496	180	200035
1	496	164	200035
1	496	148	300034
1	512	180	200038
1	512	164	200038
1	512	148	300037

1	512	132	200012
1	512	116	300011
1	528	180	200015
1	528	164	200015
1	528	148	200015
1	528	132	200015
1	528	116	300014
1	544	180	200015
1	544	164	200015
1	544	148	200015
1	544	132	200015
1	544	116	300014
1	560	148	200018
1	560	132	200018
1	560	116	300017

1	560	180	200032
1	560	164	300031
1	576	180	200035
1	576	164	300034
1	592	180	200035
1	592	164	300034
1	608	180	200035
1	608	164	300034
1	624	180	200035
1	624	164	300034
1	640	180	200035
1	640	164	300034
1	656	180	200038
1	656	164	300037

1	560	100	200042
1	560	84	300041
1	576	84	300044
1	576	100	200045
1	576	116	200045
1	576	132	200045
1	576	148	200045
1	592	84	300044
1	592	100	200045
1	592	116	200045
1	592	132	200045
1	592	148	200045
1	608	84	300047
1	608	100	200048
1	608	116	200048
1	608	132	200048
1	608	148	200048

 #Shadow
1	528	180	200084
1	528	164	200084
1	528	148	200085

1	576	148	200084
1	576	132	200084
1	576	116	200085

1	624	148	200084
1	624	132	200084
1	624	116	200084
1	624	100	200084
1	624	84	200085

1	672	180	200084
1	672	164	200085

 #Grass2
1	784	168	200071
1	800	168	200071
1	816	168	200071
1	832	168	200071
1	848	168	200071
1	864	168	200071

 #Bush2
1	928	168	200061
1	928	152	200061
1	929	136	200062
1	944	168	200063
1	944	152	200064
1	944	136	200065
1	945	120	200062
1	960	168	200063
1	960	152	200065
1	960	136	200066
1	960	120	200067
1	976	168	200063
1	976	152	200063
1	977	136	200062
1	992	168	200064
1	992	152	200066
1	992	136	200067
1	1008	168	200065
1	1008	152	200061
1	1009	136	200062
1	1024	168	200063
1	1024	152	200064
1	1024	136	200067
1	1040	168	200066
1	1040	152	200067
1	1057	168	200062
1	1072	168	200065
1	1072	152	200061
1	1073	136	200062
1	1088	168	200063
1	1088	152	200064
1	1088	136	200067
1	1104	168	200066
1	1104	152	200067

 #Grass 3
1	1168	168	200071
1	1184	168	200071

 #Grass 4
1	1328	180	200071
1	1344	180	200071
1	1360	180	200071

 #ThreeBlock
1	1408	180	200032
1	1408	164	300031
1	1424	180	200035
1	1424	164	300034
1	1440	180	200035
1	1440	164	300034
1	1456	180	200035
1	1456	164	300034
1	1472	180	200035
1	1472	164	300034
1	1488	180	200035
1	1488	164	300034
1	1504	180	200038
1	1504	164	300037

1	1440	148	200012
1	1440	132	300011
1	1456	148	200015
1	1456	132	300014
1	1472	148	200015
1	1472	132	300014
1	1488	148	200015
1	1488	132	300014
1	1504	148	200015
1	1504	132	300014

1	1520	180	200015
1	1520	164	200015
1	1520	148	200015
1	1520	132	300014
1	1536	180	200018
1	1536	164	200018
1	1536	148	200018
1	1536	132	300017

1	1472	116	200022
1	1472	100	300021
1	1488	116	200025
1	1488	100	300024
1	1504	116	200025
1	1504	100	300024
1	1520	116	200025
1	1520	100	300024
1	1536	116	200025
1	1536	100	300024
1	1552	116	200025
1	1552	100	300024
1	1552	180	200025
1	1552	164	200025
1	1552	148	200025
1	1552	132	200025
1	1568	180	200025
1	1568	164	200025
1	1568	148	200025
1	1568	132	200025
1	1568	116	200025
1	1568	100	300024
1	1584	180	200025
1	1584	164	200025
1	1584	148	200025
1	1584	132	200025
1	1584	116	200025
1	1584	100	300024
1	1600	180	200028
1	1600	164	200028
1	1600	148	200028
1	1600	132	200028
1	1600	116	200028
1	1600	100	300027

 #Brick1
1	1728	116	100051
1	1744	116	100051

1	1808	180	100051
1	1824	180	100051
1	1824	164	100051
1	1840	180	100051
1	1840	164	100051
1	1840	148	100051

1	1904	180	100051
1	1904	164	100051
1	1904	148	100051
1	1920	180	100051
1	1920	164	100051
1	1936	180	100051

 #Grass
1	1984	180	200071
1	2000	180	200071
1	2016	180	200071

 #Sewer
1	2064	180	100093
1	2064	164	100091
1	2080	180	100094
1	2080	164	100092

1	2160	180	100093
1	2160	164	100093
1	2160	148	100091
1	2176	180	100094
1	2176	164	100094
1	2176	148	100092

1	2193	180	200062
1	2208	180	200065
1	2208	164	200061
1	2209	148	200062
1	2224	180	200063
1	2224	164	200064
1	2224	148	200067
1	2240	180	200066
1	2240	164	200067

 #PinkBlock
1	2432	180	200012
1	2432	164	200012
1	2432	148	300011
1	2448	180	200015
1	2448	164	200015
1	2448	148	300014
1	2464	180	200018
1	2464	164	200018
1	2464	148	300017

 #GreenBlock
1	2464	132	200032
1	2464	116	200032
1	2464	100	200032
1	2464	84	200032
1	2464	68	200032
1	2464	52	200032
1	2464	36	300031

1	2480	180	200035
1	2480	164	200035
1	2480	148	200035
1	2480	132	200035
1	2480	116	200035
1	2480	100	200035
1	2480	84	200035
1	2480	68	200035
1	2480	52	200035
1	2480	36	300034

1	2496	180	200038
1	2496	164	200038
1	2496	148	200038
1	2496	132	200038
1	2496	116	200038
1	2496	100	200038
1	2496	84	200038
1	2496	68	200038
1	2496	52	200038
1	2496	36	300037

 #Bush
1	2672	180	200061
1	2672	164	200061
1	2673	148	200062
1	2688	180	200063
1	2688	164	200064
1	2688	148	200065
1	2689	132	200062
1	2704	180	200063
1	2704	164	200065
1	2704	148	200066
1	2704	132	200067
1	2720	180	200063
1	2720	164	200063
1	2721	148	200062
1	2736	180	200064
1	2736	164	200066
1	2736	148	200067
1	2752	180	200065
1	2752	164	200061
1	2753	148	200062
1	2768	180	200063
1	2768	164	200064
1	2768	148	200067
1	2784	180	200066
1	2784	164	200067

 #Arial_Obj
 #PinkBlock
1	1456	-60	200013
1	1456	-76	300011
1	1472	-60	200016
1	1472	-76	300014
1	1488	-60	200016
1	1488	-76	300014
1	1504	-60	200019
1	1504	-76	300017

 #Cloud
1	1552	-28	100101
1	1568	-28	100101
1	1584	-28	100101
1	1600	-28	100101

1	1632	-44	100101
1	1648	-44	100101
1	1664	-44	100101
1	1680	-44	100101
1	1696	-44	100101
1	1712	-44	100101
1	1728	-44	100101
1	1744	-44	100101
1	1760	-44	100101
1	1776	-44	100101
1	1792	-44	100101
1	1808	-44	100101

 #Black_BG
18	176	0	200112

1	2880	180	200121
1	2896	100	200121
1	2896	116	200122
1	2896	132	200122
1	2896	148	200122
1	2896	164	200122
1	2896	180	200123
1	2912	100	200123
1	2912	116	200124
1	2912	132	200121
1	2928	132	200123
1	2928	148	200124
1	2928	164	200121
1	2944	164	200123
1	2944	180	200124

1	3008	100	200131
1	3008	116	200132
1	3024	100	200133
1	3024	116	200134

1	3088	180	200121
1	3104	148	200121
1	3104	164	200122
1	3104	180	200123
1	3120	148	200123
1	3120	164	200124
1	3120	180	200124

 #Blocker
20	0	0	100141

 #Coin
4	1216	100
4	1248	68
4	1280	36
4	1312	4
4	1344	-28

4	1472	-156
4	1488	-156
4	1504	-156

4	1600	-124
4	1616	-124

4	1664	-108
4	1680	-108
4	1696	-108
4	1712	-108

4	1744	-124
4	1760	-124
4	1776	-124
4	1792	-124

4	1824	-92
4	1856	-124
4	1888	-108
4	1936	-140
4	1968	-124

 #Box
5	192	132
5	208	132

5	240	84
5	256	84	2

5	464	84

5	736	168
5	816	120

5	1568	-92	3
5	1680	132 2

 #Goomba
6	128	164	100
6	880	132	300

 #Turtle
7	608	132	100
7	1520	132	101

 #SecretRoom
2	0	0	100053

 #Rock
8	2256	180	1
8	2272	164	1
8	2272	180	1
8	2288	148	1
8	2288	164	1
8	2288	180	1
8	2304	148	1
8	2304	164	1
8	2304	180	1
8	2320	148	2
8	2320	164	1
8	2320	180	1
8	2336	180	1
8	2384	164	1
8	2384	180	1
8	2400	180	1

 #SEWER
12	2568	-92	1
12	3592	20	2

 #MARIO
-1	200	50

 #HUD
19	0	0	20001

 #Sewer
1	2560	180	100093
1	2560	164	100093

1	2560	68	100093
1	2560	52	100093
1	2560	36	100093
1	2560	20	100093
1	2560	4	100093
1	2560	-12	100093
1	2560	-28	100093
1	2560	-44	100093
1	2560	-60	100093
1	2560	-76	100093
1	2560	-92	100091

1	2576	180	100094
1	2576	164	100094

1	2576	68	100094
1	2576	52	100094
1	2576	36	100094
1	2576	20	100094
1	2576	4	100094
1	2576	-12	100094
1	2576	-28	100094
1	2576	-44	100094
1	2576	-60	100094
1	2576	-76	100094
1	2576	-92	100092

1	2560	148	100051
1	2560	84	100051
1	2576	148	100051
1	2576	84	100051

1	2624	180	100093
1	2624	164	100091
1	2640	180	100094
1	2640	164	100092

1	3360	4	100093
1	3360	20	100091
1	3376	4	100094
1	3376	20	100092
1	3584	4	100093
1	3584	20	100091
1	3600	4	100094
1	3600	20	100092
